transaction_date_time,cust_id,credit_card_number,transaction_amount,transaction_type,day_type
1128679288,5987,30444676184025,1665,c,s
1128810970,883,568815410994,7948,c,w
1129012370,7501,2231078062324614,8724,a,w
1129611731,6577,347687540326044,6976,a,w
1130279939,6899,3537115459412229,7504,a,w
1131604444,7185,4697524996120431,8497,c,s
1131851986,8933,4.43677140105458E+018,8795,d,s
1132414284,835,213141379253300,6615,d,w
1132611502,2950,4176840832511603,2519,a,w
1133514497,9822,3564374145194859,4770,a,w
1134005596,7860,4.77767528557326E+018,5575,c,s
1135931763,1080,2262728121075555,3149,c,s
1135975388,9236,2281390368086394,1550,d,w
1136305220,1631,6011939766180981,7152,c,w
1136358334,5342,4999744417831185,1223,d,s
1137374647,6671,30497589977463,9507,a,w
1137379967,9175,3539419030695635,9550,d,s
1138315331,4945,3584422913097915,7536,d,w
1138531935,6237,180053567904439,670,b,w
1138684448,3275,3531176320010762,8851,a,s
1141829668,792,565336187630,5914,a,s
1143831707,6359,4.45562629969317E+018,6127,a,s
1145088844,780,4.15824923919292E+018,1199,a,s
1145200615,924,4918137700205191,8100,b,s
1145568538,4383,2665469963255491,5902,d,s
1145656535,728,346291463304434,1642,b,s
1148738289,2502,4885211038419581,6777,b,s
1148862421,2883,342987831839837,2380,b,s
1148876870,6747,4311784355163,3937,a,s
1149307154,6148,579176380841,514,a,s
1149570664,6664,4.982577956589E+018,4622,c,w
1149595785,1089,4267799357237210,7800,a,w
1150201927,659,4607602290322504,6992,a,s
1150332634,7910,2569853883084841,5376,d,s
1150570116,3391,4.04707206995041E+018,9972,c,s
1150813441,6803,180088707218811,1884,b,s
1150930468,4543,4788363806494,2549,b,w
1151238631,1761,502035986467,5615,a,s
1152011493,2556,3570513905022378,7683,d,s
1152799858,4651,2294770174410919,2160,c,s
1153061150,507,3532470480373923,6959,d,w
1154286930,2166,502064569044,577,a,s
1157490746,6626,3521712412760328,5248,d,w
1157769939,5416,4825042441730162,2990,a,s
1158046612,3873,4433026817105525,230,d,w
1158846075,9280,6011764932111904,8394,c,s
1158991305,3025,4169409963369,5392,a,w
1159141349,7821,36708182007399,2322,a,s
1159448704,3895,3570080774345710,8995,a,s
1159482789,1895,4845770774976673,3757,b,w
1160147294,7424,2239000337527021,1725,b,s
1161573360,4600,676169615116,8992,c,s
1161695531,1015,4169731955120505,4169,d,s
1164415346,9233,2703431481815390,9217,d,w
1164613447,8696,4166181621794015,9955,a,w
1165222498,6834,6011806187248087,7890,b,s
1165536441,7271,30368508636029,6971,b,w
1166006296,8327,4783969302992483,3442,d,s
1167071827,4583,4.71825435512449E+018,1878,b,w
1167228825,9307,676165904951,8616,d,s
1168534367,9573,3522897400196764,6934,d,w
1168669815,2679,2700909166448796,9858,d,w
1168958392,9422,4.88970917812916E+018,5136,c,s
1169044999,5328,345040735695249,9214,c,w
1169215221,6759,180017441842354,5298,b,w
1169356987,7594,4341193257160914,832,b,s
1169444775,7726,4216101025741859,2870,c,w
1170403901,5154,3596492827420871,8941,b,s
1172566307,3199,3505875339062043,1227,b,s
1174275805,5665,4299039771935061,3810,b,w
1175168715,4706,30459975649759,4661,a,w
1175532264,2545,6011985123794451,1885,a,s
1176485640,4732,30550250165659,7688,b,s
1176823744,4945,30100903359208,6940,a,w
1176940672,5131,30479727804999,5503,a,w
1178209516,2613,38082639535677,5895,c,s
1178426017,3184,4597851646385580,6657,d,w
1180022257,9811,4011427263093,5096,b,w
1180942082,6030,6529131861226902,7607,a,w
1182798503,4773,4301093977132656,2365,d,s
1182874134,6665,348525752876851,1988,b,s
1183260797,1165,4945205295787,1516,b,w
1183261998,3568,639060600405,3956,a,w
1183767542,3090,5445901438302540,3569,d,s
1184279151,7565,3546413002633592,3294,c,s
1184636718,5347,4456644751786,4035,b,s
1184702690,8090,3575956310762762,9974,b,w
1184862291,5884,213199362830179,8286,a,w
1185495104,4302,4675402795681,624,a,s
1186050950,8127,4262060548573467,5849,c,w
1186320579,791,4.47840732193471E+018,3446,c,s
1187169621,8249,6513831330047890,7571,c,s
1187608995,621,4241772409773,1264,d,w
1189225085,8071,3533314784547221,2200,d,w
1190007662,7661,639049804193,3977,d,s
1190130640,7263,4968452639602775,4510,c,w
1192529388,5419,180063048220131,2965,a,w
1193426243,6940,30593065354324,186,b,s
1193714761,7599,6011649541327399,6807,b,w
1194691231,7181,4335596436652833,8717,d,s
1195922421,4376,4765119557800344,7544,c,s
1196742034,7986,3567657541427783,8330,a,s
1196932081,5199,4683620446913,7047,a,s
1196980637,2168,4502447875544,6579,a,w
1198031593,9305,3513512508809983,9310,b,w
1198365116,2379,3504798777196787,9055,a,w
1199165327,4413,30305376213796,4403,b,w
1199473184,6861,6570552781085391,5526,c,s
1199775800,3122,2509552581409788,2356,c,s
1200407696,8364,4.62568193639983E+018,1584,b,w
1200477122,7677,4878445722127485,4019,a,w
1200845270,1806,3598626355572334,6679,c,s
1201421205,2627,213101602293200,2970,a,w
1201643809,3647,180029345047709,7373,b,w
1202230710,3699,213106097178790,9103,b,s
1203323678,8920,377892798925009,2028,c,s
1203359742,8249,4204703980487214,1180,b,s
1203600068,3097,4430931951722,2386,a,s
1204147740,8608,4475716097750045,7466,d,s
1204284634,7505,371161988643327,4872,c,w
1205345256,4919,213102679088234,874,c,s
1205900281,5467,3585041388554454,7193,c,w
1206037355,9920,4293890357301318,511,d,s
1206291999,3246,4370509448899009,4566,d,w
1207402813,9095,371641328411105,9348,b,s
1207796288,5452,180036084551155,2673,b,s
1208130897,1767,4930126333305,6718,c,w
1208335914,7819,36852392277382,8214,c,s
1211129722,5515,30377236162521,4851,a,s
1212173851,8173,3551992422321302,797,a,w
1212339859,7093,502018240734,9261,b,w
1213146894,4147,349728586950947,7425,c,w
1213498114,5466,3562303655434167,1878,d,w
1214145125,3312,6011646903375123,6897,d,w
1218191595,4299,180070922843631,8925,d,s
1218651156,9001,676187124554,4104,d,w
1221481203,7785,4235509875141441,1367,c,w
1222820924,2393,3510454757421850,8639,b,s
1224291099,9692,180009496960405,8870,a,s
1224914026,7314,582807097834,8012,c,w
1226025995,670,588863174680,2607,b,w
1226350551,1106,4696119683341,3182,b,s
1228503318,1110,213185640486389,8081,d,s
1229510730,4922,30502892252155,1879,d,s
1230407790,7805,370014748177154,6338,a,w
1231729640,2968,3515411860557587,2062,a,s
1235157072,2453,3595727757718534,7765,c,s
1235771788,4698,4105035358617282,5708,c,s
1236164003,2890,3501678696326603,1325,a,w
1236219215,7033,4157120912339123,9905,d,w
1236663235,2023,4485169170965510,5428,c,w
1236959146,5629,180039211496641,5956,d,s
1237448412,2389,501883071679,6044,b,s
1237814684,6648,2270152561427301,401,b,s
1239446021,3107,3588530063965305,1427,a,w
1242757810,7898,3536593129844685,4986,a,s
1243034231,7545,3510438868964007,7723,d,s
1243137547,6356,4744282760130,3227,c,s
1243242225,2083,4049360410912698,5135,c,w
1243280380,5809,3561589738684049,6254,b,w
1244245039,2703,371927343313511,8136,a,w
1245596468,5516,3523408833582924,8215,a,s
1246092789,5403,4.54725824230755E+018,6041,b,s
1248320520,9145,3562152756041664,7398,c,w
1248838194,8474,4976564591506412,7378,a,w
1249455891,3220,2298919782712168,5693,d,w
1250325922,8557,4891368042862859,5001,a,s
1250631860,6439,6528114448160258,229,d,s
1250757030,8584,30083602180242,6991,b,w
1250868624,4915,4707736080962605,2599,a,s
1252098850,3592,180016709360471,4427,c,s
1252904980,7537,3566368863398013,5378,b,s
1254167524,5547,5128248627454185,3528,a,s
1254309715,3793,4739921264395,2661,b,s
1255672430,6529,30293878466213,8774,c,w
1255874693,4224,4626020519844389,8086,b,w
1256169692,7572,4121915989410068,6600,c,w
1256916606,4050,502051722234,8928,b,s
1257189552,8647,372576438506205,1424,a,w
1259043931,5229,4.01670134875778E+018,1525,d,w
1260049971,8648,6526887725942769,633,b,w
1261582053,2932,180013879257892,4029,c,w
1262628767,3432,4208330191604365,8940,c,w
1263389307,5374,180079675126185,9247,a,w
1264502958,2877,376892945847263,1878,a,w
1264589557,8413,3582410336212908,315,b,w
1265650703,2780,180083053676183,9047,b,s
1265960371,924,6011984520041640,6497,b,s
1266136941,545,2416529634368395,2853,a,s
1266570089,8070,3527142337399701,2772,c,w
1267150939,5000,30181113260139,8630,a,s
1269148020,4496,36650002226611,3589,a,s
1270076974,1272,30080404535433,7649,c,s
1270444523,1324,4.93521049664293E+018,5531,b,w
1270734668,4193,4180134932447,825,b,s
1271015833,3346,4533600976704,8168,b,w
1271581687,6009,4118511525459,4255,d,s
1272364675,4958,30194278258905,6574,d,w
1273011868,9934,36629988774943,8189,a,s
1273332593,1499,4359830361849572,3396,c,w
1273376391,1580,342725390049681,3636,b,w
1273412847,4144,3593346430194229,4718,b,w
1274183489,4138,4284089974311898,6969,a,w
1277206278,4362,6546194660113019,3847,a,s
1277717482,2574,3500129766302232,7333,a,s
1278031909,9122,4.48595818787117E+018,6269,a,s
1279133714,4059,341282741747804,6966,c,w
1279779726,1441,4.48156964361091E+018,963,a,w
1279870175,1241,4778374101691153,900,a,s
1280322257,3468,502033112124,3219,b,s
1282000292,1928,374813615250796,5833,c,w
1283288739,2671,344775347979454,2225,b,w
1284360238,933,4375899817151,1013,d,s
1285695484,4829,3513016315178244,6292,c,w
1286119148,1663,3595433222601294,1607,a,s
1286323750,3827,5422766330019378,7926,b,w
1286613523,9488,4323730151306275,9677,d,s
1288404781,9277,213139192841590,531,d,s
1288550283,2311,6011355234941815,8237,d,s
1288897881,9536,6579230118982819,9298,c,w
1289243593,635,4291888238814,4894,c,w
1289330141,9246,675972757321,7737,d,w
1289629608,3925,180085217585465,6426,b,w
1291108580,4484,4.12134349298879E+018,1195,b,s
1292154839,1616,371443494538708,4578,b,s
1293462221,2323,4411855645894157,2798,d,w
1294053773,8398,676361688150,5595,a,s
1294478518,7614,4003832902191175,5350,d,s
1296321042,8606,3525930736764521,3532,a,w
1296785754,7524,4504107293596,3919,c,w
1296900618,9466,6523020177732651,3352,b,s
1297129071,9580,3543517948828562,379,b,s
1300457789,1293,3565568050853974,409,d,s
1300502226,2812,30091828078967,7894,b,w
1301939712,1813,6559917883988260,3783,c,w
1302267221,3274,561220785027,5160,d,s
1308277737,9760,4777126694201563,1663,c,w
1310929245,3095,3590647578971051,9002,a,w
1311316177,6528,2276384042340142,4360,d,s
1313284173,8261,2720677937067841,1626,c,s
1313916448,4966,4.86473200022607E+018,8580,c,w
1315061525,2823,4886842012575,8208,d,s
1315537474,7902,4.08626504641146E+018,9808,b,s
1315606475,1727,4858676988209146,2823,b,s
1315667473,5322,3596360836194003,1122,a,w
1317048441,4502,3576759493378086,8010,a,w
1317295675,2335,4278229343427771,9327,d,s
1317469502,886,343377141692937,3967,b,s
1318240166,4057,30509085575870,5841,c,w
1318368730,4941,4.06836988100774E+018,1549,d,s
1319179746,3073,3519442314602469,1333,d,s
1320753254,9244,3502472022202517,7568,d,s
1320846771,1864,345530995292216,8966,d,w
1321775343,3803,4984051067826466,9614,a,s
1324511822,2055,36383209628211,3847,c,s
1324996337,6359,213155474705436,805,a,s
1325097592,2490,4637513938666703,5594,b,w
1326404988,7188,503853546722,2569,a,s
1326588793,3855,4354339609943697,3688,a,s
1327396251,4921,4566998721724949,5289,d,s
1328211940,9808,36603046691738,8987,d,s
1329649125,9710,4752354444646114,9617,a,w
1329786875,2823,2244405185984906,5533,d,s
1330817063,959,4196241985438759,1342,c,w
1330963475,7999,4701714671130201,4070,d,w
1333316378,9606,4425015819914182,721,c,s
1333855482,8807,4213695015821,5103,c,w
1334277027,7346,676299603172,8449,a,w
1334886274,7687,30485590986441,6593,c,s
1335589784,2146,4543561086878722,1301,d,w
1335924457,9957,4608038460248,6912,d,s
1338447015,1141,6011377660255098,9618,d,w
1339300161,7661,4658741647097902,1552,b,w
1339623214,2374,4443473354992865,4903,c,s
1340038142,7027,4800777650162776,9382,d,s
1340048318,744,3525267800167905,2282,c,w
1340075109,8201,180048145200771,6447,a,w
1340195141,680,6525912929723731,8898,d,w
1341994386,3784,4700306394418962,9972,b,w
1343135671,852,379814843441582,345,a,s
1343442959,8867,3552443097381436,5181,d,w
1343905184,3626,4.2631249075421E+018,1271,c,s
1344392816,4045,3522636735339842,9781,c,s
1344580298,9624,6584726017964587,4879,d,w
1346992442,5525,180092084718062,9893,d,w
1348925171,8572,38892485524330,9308,d,s
1349693434,3276,630484225150,6164,c,s
1349885571,6530,565133389660,5980,d,w
1350400596,5507,379257817368235,8260,a,s
1350983577,9305,6524404550536526,1579,c,w
1351611848,6462,375725495805839,6911,b,w
1354773260,705,4411564533227,4807,c,w
1357151797,4810,345377168945422,7629,a,s
1357795418,6223,2480266906741147,2480,c,s
1358024882,5231,2687618918244224,1883,b,w
1358191667,7672,2291004417691876,7540,b,w
1359042013,3521,4906725736304,3199,a,s
1359357178,4633,630488771134,5861,b,s
1359942911,3171,4.11808644240974E+018,316,a,w
1360653445,2555,4543549976705956,8566,d,s
1361435792,8340,3552806956706986,4361,d,s
1361537313,897,3561740980520551,2141,c,s
1363124931,3302,6528649981334653,293,a,w
1364234117,1245,3583688147865076,9086,c,s
1364879291,3879,213188808110338,5744,a,w
1367551271,6042,180015250927175,6660,d,s
1367737980,6157,342643034629232,6735,d,s
1368198489,809,3579877737799185,6554,a,s
1368217143,5084,4824875134085761,8611,a,s
1368694050,4637,2284961352404848,9125,a,s
1368851420,3811,3548812085773746,8590,b,s
1368885762,4802,30030684059513,9512,c,w
1369738885,6200,213127523689424,6326,b,s
1370653179,5083,3501992951837075,4282,a,w
1371309510,4184,4988885994381715,3926,b,s
1373089635,2833,4905242016109,4741,b,w
1373674564,2282,5420756141349868,8199,a,w
1373705481,797,3535467514869113,1723,b,w
1373786587,4664,5504829306561525,8116,a,w
1373932034,2776,30495609825852,1562,c,w
1374028186,6004,4.74277806023988E+018,4578,c,w
1376376250,1191,4569553124132,5733,a,w
1376907555,4877,4.44583370329492E+018,5760,d,w
1378544459,1645,36324443950276,3305,a,w
1378780567,1829,3539557313330287,4814,a,w
1378968685,645,4085073662607685,626,d,s
1379202111,2362,374126182476417,4266,a,w
1379571986,7978,3512961940938465,338,a,s
1379921827,4517,4147027069033,7252,d,s
1381016832,3553,38703101439284,3868,c,s
1382076794,7881,3552994657258018,6072,c,s
1384553587,6347,3535154179637767,9340,a,s
1385059730,4780,4608350942534,4112,a,s
1385099353,9305,4131846122462,1929,d,s
1388031400,3955,6597087864891760,7518,b,w
1388817061,9507,349534724046949,3979,a,w
1389404964,9138,3527420130034042,1131,d,s
1389884862,7022,344580147914515,9171,d,w
1391908412,5590,4995385621016652,4109,a,w
1394329998,6666,180020174698100,8944,d,w
1394407828,2504,4376249675688965,9349,d,w
1395716822,8163,4387180230797404,5879,c,s
1396915046,1162,4394228386820867,3448,d,s
1397072415,9398,4809658584216121,1668,c,s
1397239557,7619,502042837521,7387,a,w
1397554263,1901,4935001822152195,9163,c,w
1398721437,1741,3538669473389275,2349,a,w
1399183707,8885,4.49454763302245E+018,3922,b,w
1399710128,1879,3515863588366156,8577,c,w
1401710227,5826,4.41733654814898E+018,3498,a,w
1402865063,1809,4727239052131,5393,c,w
1404610369,3923,4591507123598,9126,a,s
1405003292,6974,676288836114,2695,b,s
1405388226,2696,378057240737506,7686,a,w
1405547790,7575,4618371664868693,1224,c,s
1406781122,8079,4360018562649,3128,d,s
1407229340,6091,3514082168010503,4252,a,w
1407276562,3218,30165510190213,3293,a,s
1407373655,1701,2720542448570628,676,c,s
1407997913,4217,2291895263391135,3711,d,w
1410268445,8155,180062024500466,9945,d,s
1411100572,657,4578089588340130,3832,a,s
1412013461,1933,4263924161880310,6527,a,w
1412256928,8811,5152971763351548,7458,d,s
1413472977,3524,3542937917376834,7683,b,s
1414927377,655,180017242573703,9065,a,s
1415895145,8932,4.4719607346098E+018,1902,b,w
1416214277,5920,340850116860690,8874,a,w
1419511898,4030,576795376515,6036,d,w
1419570960,3285,4.2630602394E+018,8164,c,s
1419646239,7141,3534345247408618,5467,d,w
1420032256,8719,213127274692221,902,c,s
1420832377,4271,4801335038220763,5086,d,s
1423286876,3320,4199424364848,2557,a,s
1424672857,9090,341562232448149,3943,c,w
1425303320,910,343493147095999,9828,a,s
1425821375,9462,3533532540833557,2299,a,w
1427778739,4075,4751247922266390,2624,b,w
1429189786,1812,377601049458763,7580,a,s
1429479680,6218,2628287012701026,9274,d,s
1429492182,7958,6520064367784109,6434,d,s
1431270258,3197,3570079160193015,6167,b,s
1432752451,3155,5382096458670945,1039,a,w
1434326779,7892,4275847040037818,6504,a,s
1435768934,9154,4.19733347656836E+018,7002,a,s
1436497942,6278,213117143329584,5784,b,s
1436630446,3488,60436526945,1682,c,s
1436981238,9624,4.76264845311008E+018,7929,a,w
1437568626,2043,3520517433280839,9111,c,s
1439597127,6363,4377555127082311,6703,a,s
1440727182,8905,3538257178277159,7550,a,s
1441115293,5181,4.1558098814784E+018,5714,b,s
1443950765,5406,503838495821,4280,a,w
1444038660,702,676145120769,2283,a,w
1446828446,8823,576099980285,3501,b,w
1447160421,2342,2275052588039110,1191,d,w
1448176068,4576,4967495615605933,9051,c,s
1449418629,9891,4982305658223505,1233,d,w
1449422012,8592,4896157750712629,2809,d,w
1451948882,9574,377462327809783,6280,d,s
1452014121,7255,4841754737420,8701,d,s
1452286879,3689,3523331458841351,6297,a,s
1452574150,4877,3556630902963582,4501,b,w
1453479731,8894,4656719224226070,8213,c,s
1454772127,3151,4309941868714,1822,c,w
1455955791,9202,344533090018560,4134,b,w
1458124040,8843,4368098502856,7074,c,w
1458631563,6465,3553305703340982,2669,b,s
1460031508,8250,3541245920935591,3135,b,w
1460534927,946,6011169497975158,2298,d,w
1461542136,2427,30484715474763,4420,b,s
1461766835,6025,4081624297998438,5985,c,w
1462031169,3259,2710130201800036,5863,d,w
1463472089,4966,4218088340470,3561,d,s
1463734306,6533,5338183774640326,404,a,w
1463848080,8677,60411534807,5374,c,s
1464869386,6208,4936699438686,7614,d,w
1465496476,2127,375048998625582,3214,d,s
1466204683,5181,6599532038739039,8686,b,w
1466229688,5481,4.84812856869267E+018,9429,d,w
1467596664,3712,3581493631099643,7281,b,w
1468423838,9162,6545257541863127,5224,c,w
1468715376,2358,4235200335241514,2892,d,s
1468915276,9113,30484018424630,8783,b,w
1470258521,7036,374630127235408,9543,d,w
1472313843,2817,4.73374958881115E+018,2501,c,s
1473564176,2472,563499172788,4414,c,w
1473906208,2148,344347556217537,8124,d,w
1475310834,9662,4591585125112216,9880,b,s
1477839001,4442,4360583877133,7433,d,w
1478188812,3097,4282687468085043,9959,d,w
1478675845,7552,4.28086070071732E+018,7415,d,s
1479129078,2347,3505550872440167,3925,a,s
1480185716,2615,4184561194471968,6749,a,w
1482246419,4121,180095589589995,4988,c,s
1483047338,7846,36349723708326,3727,a,w
1484898924,3575,4141039444813,8862,c,w
1486423038,5011,213189607400623,9373,c,s
1487413893,4454,4619070474961800,8330,c,w
1487420393,3895,4.26164510911884E+018,5619,a,s
1487889566,5344,4672887572776,6187,c,w
1488734927,3571,213176078822609,9649,b,w
1489815974,1744,3560602251760137,4169,a,w
1490232415,2940,3560705443661640,6580,a,s
1490461526,7333,4198083692741192,1752,b,w
1491536072,6869,3526789244612849,7515,d,s
1492882736,5341,2495504933942509,609,b,s
1493153383,4683,4222356713657,241,c,w
1494545883,4132,4761460993499,3485,d,w
1494796761,7545,4697660296855258,7252,d,s
1495023543,5538,3500691078113185,123,d,s
1495032922,5817,30336196268850,7672,d,s
1495223627,9035,5351435157027410,2501,b,w
1498283697,8417,180099253905354,2760,d,s
1499126361,5657,3553603890038017,605,a,w
1500070686,1548,213136717626084,7918,c,s
1501593483,6335,5427739452546416,6674,c,w
1501678552,4412,4492879708183912,3208,d,s
1501684369,4957,30117145232241,7047,a,s
1502314985,7428,5220558901689851,1705,b,w
1505519240,9359,180041424940142,4728,c,w
1505774164,4341,6011144317115723,6404,a,w
1507552228,2079,341191421906400,4450,c,w
1507568833,3045,3593559868273956,5253,c,s
1507726526,4254,6011072158405160,2032,d,s
1508197282,9105,4274416632492,4756,a,w
1509287727,3493,30206643802785,2540,b,s
1509574874,3703,4.31368282925717E+018,3087,a,w
1509730854,6972,4386698009301943,5296,c,w
1510280435,4268,30120189520729,2696,c,s
1511095797,6280,6513550429549943,1746,d,s
1512677341,1875,4.45871424862355E+018,1258,a,s
1512806377,807,3504371211544630,7682,b,w
1513273932,4339,6011095766295004,3479,a,s
1513447105,8767,36900200380169,7252,d,s
1513809103,1453,6523239455464254,7950,b,w
1515274056,5786,4203907495190343,8953,d,w
1515634059,1095,675999455511,6331,a,w
1515844776,6729,36821331353604,2351,c,s
1515917867,4062,4787572636135864,2553,d,w
1517234718,9836,3500336935220845,3317,c,w
1517729790,765,4.8761662478004E+018,3045,c,s
1517754243,5939,4794414417976,4534,b,w
1518114529,3252,4871070819653933,6548,a,s
1518468618,9570,4006355963108349,5831,a,s
1518970674,1376,6586342839379588,7235,c,w
1519169773,9188,5452205029415558,1795,b,s
1520268589,7857,3562304518784715,9533,d,s
1520373545,7181,3505282386145641,2143,b,s
1520531575,9097,675917356171,8078,d,s
1523328265,8822,4675924982016682,9515,a,w
1523456112,1820,372853680184951,5361,b,w
1524123579,2915,60438011375,7161,a,s
1526988432,1990,3560443290704566,6149,a,w
1527614714,3713,60486304367,1731,b,s
1528256776,7069,377884835856719,7304,c,w
1528914669,2757,4014147610701406,6992,c,s
1529314127,8615,4192658585261,1870,b,s
1530728086,4088,4354154441560280,4481,b,w
1531203509,1574,4298294751619380,2476,b,s
1531463058,1455,5129437863523493,2277,d,w
1533341940,4266,372971211009016,2532,c,w
1533450739,2972,4.51994415199997E+018,781,b,w
1533837404,4467,374774693256164,2483,a,w
1533945512,3325,213107056034388,8558,d,w
1533961607,6014,3556895942333027,7707,d,s
1537871260,1947,3575810568404959,9537,b,s
1538052586,810,4375402294925638,2545,c,s
1539326560,3618,180028358397050,4380,b,w
1539883816,6475,4.5132200018656E+018,9056,c,w
1539940014,8618,376031309600329,8179,d,s
1540694882,4696,180009335290378,831,a,w
1542867663,5664,4453233594263,353,a,w
1544285909,1689,4096935674915,1215,d,w
1545222952,3138,4.49996318959913E+018,7956,d,w
1546543600,9991,2382575419177857,6295,b,s
1546814257,6175,30589949260497,3508,d,s
1547056144,9373,3589528732490068,7605,d,w
1548825119,9304,213126239783604,9566,c,w
1548868972,1930,6583753938900590,1962,a,w
1551125376,8730,4.87963679393167E+018,1590,a,s
1551162486,7598,375808083686264,5886,a,s
1551543174,3477,3555843941287811,6000,d,s
1552060359,2643,675925427105,1882,c,w
1552197073,4757,6011075471394813,2162,a,w
1555333901,8752,4279640053853387,3269,c,w
1556116345,7687,6575936589419404,9538,c,w
1556620228,6225,2326782977428701,7840,a,s
1558228324,8141,4.66786766310763E+018,9763,a,s
1558238664,1477,2340625220855315,9567,a,w
1559107849,9273,348365746882677,4830,d,w
1559626599,1844,344471623955950,257,a,s
1562175468,6995,4760205063279,7449,d,s
1562716293,2142,3560632008983641,4002,d,s
1563340051,2087,3569137013934564,1341,c,s
1564334819,8090,375017142042986,5347,b,s
1565093753,1994,30003076381662,991,a,s
1565943094,8379,6527738114724236,7237,a,s
1565965427,4131,3553206502460817,286,d,w
1566318067,2571,4679138395246,8542,b,s
1567073911,3601,30450564804525,3930,a,s
1567391214,6686,571709870026,2830,b,s
1567666078,4356,4808589039124,5662,c,s
1568558232,5850,4.00252034480958E+018,4439,d,s
1568998277,3771,4090042607975,9867,b,s
1570873221,2930,3532334107911715,9570,a,s
1571904453,6704,372727800571471,2306,c,s
1572553504,6550,3562080025712130,2800,a,s
1573201946,4684,3532381703986831,3979,c,w
1573462374,8707,4.92513862114974E+018,5583,c,w
1573804741,2709,4353840954944,3211,a,w
1574268112,7526,4905965430449340,2601,b,w
1576060651,2628,4708045136082221,976,c,w
1576598882,3336,6011145247340893,6320,c,s
1576990834,6470,30152323882889,6501,c,w
1577029863,6097,346082860784736,5514,a,w
1577693724,9090,213162782987102,8467,a,s
1577765053,9473,4951974088346,6691,a,s
1578862965,8385,213101718848699,795,b,w
1579453922,1190,2282500651294609,9389,c,s
1580235766,9906,676205965467,1869,c,w
1580621712,8082,3576737505815568,5077,a,s
1581425374,4949,213150198489995,4329,a,w
1581532191,8249,2483662887276292,7701,d,s
1583809398,1956,6011384266247727,7002,b,s
1584372383,3229,6525884700969140,2766,d,s
1584390872,1468,379195441286227,6298,b,s
1585923762,2848,60494941515,4116,b,s
1587239707,5504,4294819216274936,2910,d,s
1588039176,3037,3543938293161682,1120,d,w
1588650352,3471,30501410150115,5158,b,s
1589200506,6511,3524649813123697,9295,d,w
1589818431,1722,4642587997032539,559,a,s
1591538105,6701,180027587738274,8096,a,w
1592138551,3739,30212927279054,9298,b,w
1592187876,4705,370834952831356,7558,a,w
1593085700,5468,5226853321263963,3787,c,s
1593588450,3579,4522423077165251,6801,d,w
1594322444,5823,38966664444740,7853,b,w
1594568529,3449,3522755170391876,5823,b,s
1595836039,4317,180091254999981,6935,b,s
1595848876,2901,3523891497987283,9455,b,s
1597075901,859,341303217838800,2699,a,w
1597359525,4220,4674944760758,7257,c,w
1599608879,7613,3575052298272782,1440,b,s
1599893659,3379,4256745581557,3881,d,w
1600237806,8052,213118774487832,3989,a,s
1600465649,800,3549388909538168,4846,c,w
1602748027,5727,4014091079579913,4419,c,w
1603773657,8376,2270149475946293,9863,b,w
1603877062,1654,4154651524565625,126,c,w
1603992935,8655,3550944719870112,7017,a,s
1604599062,4934,4.85698913161808E+018,5380,d,s
1604652160,9031,3546860989270949,7406,b,s
1605339468,9241,349839832574991,766,c,w
1606368458,4767,584613766875,4301,a,w
1607066522,9956,4.61307183605979E+018,8998,c,w
1607684878,8179,180035410050361,2321,a,s
1607929054,3308,4526313856823970,7507,c,w
1610670987,2297,4203081522159,5883,b,w
1611107683,3302,6011263522345279,5575,b,s
1611311544,6596,3504786464950186,8340,b,w
1611809483,4067,6011038385506245,7793,b,s
1613798882,5858,2496707188201369,3224,d,s
1615715529,1818,4.66002357857033E+018,2957,d,s
1615729961,5800,3570686176903367,6844,b,w
1615798040,7294,180092928533198,9831,b,w
1616237978,5788,4273716237583888,5294,d,s
1616859511,4806,675954238795,165,a,w
1617207461,9563,374011382731797,6937,b,w
1617305543,4914,4731264473436,923,d,s
1618412260,5906,4158819595382,9384,a,s
1619187052,3341,377543034584577,3030,b,s
1620654961,6867,4532453338522873,8953,c,s
1621410418,4132,180037509443994,7743,c,s
1622446718,8192,4.36484810029349E+018,8779,a,s
1623002435,8934,630494513801,2098,d,s
1623224529,2075,180044431468024,1730,d,w
1623560795,1996,379438243234908,157,b,s
1624332174,7096,4253386901236,1428,b,s
1624732969,7232,3562491491578626,2451,d,w
1625181002,9603,6011017441871942,5451,c,s
1625942794,4066,30442952735528,5806,d,w
1626159793,1778,3508248603509213,9270,c,s
1627289003,566,30053039996254,1272,c,s
1628017309,1166,4253323520180,3323,d,w
1628817525,4735,3550713068295118,7075,a,s
1630213423,849,501894233417,8636,c,s
1631545570,9336,4308845962886452,7246,a,w
1632595588,7460,4080345731385328,4511,d,w
1633795055,5342,370650124216320,7858,d,w
1634184897,3692,4.52182295210658E+018,298,d,w
1635043964,2946,4.94392304075936E+018,402,a,w
1636803900,6956,30545149691832,7082,d,w
1638586085,9885,4031053138846211,4826,c,s
1639441954,7806,6011361390227171,1138,a,w
1640176908,8801,569545840997,9931,d,w
1641871391,7374,30505855663540,4938,d,w
1642378709,3573,4537346322142721,9172,c,w
1642690077,9598,4914386163286941,6411,d,s
1642926831,1066,4725922942820821,3472,b,s
1644613311,7662,5552332328945769,2191,c,w
1646192447,2730,4.60474738050201E+018,3979,a,s
